Date,ACA.PA,AI.PA,AIR.PA,BNP.PA,CS.PA,DG.PA,EL.PA,KER.PA,MC.PA,OR.PA,RMS.PA,SAF.PA,SAN.PA,SU.PA,TTE.PA,^FCHI
2020-01-17,0.007436416110693678,0.016097437952993898,0.02533738261669516,0.0031626307780041607,0.007231497650844743,0.019412583181920295,0.01829702077028439,0.008428263452623597,0.016554786242369834,0.02038555179542123,0.01910117454168203,0.010992842605664022,0.006331252938247767,0.017274741160481666,-0.005841040164796474,0.010215288197308325
2020-01-20,-0.00466195205874087,-0.004250431493976192,0.008188206047944568,-0.005123072627088443,0.004102475433742425,-0.002929671441790349,-0.012439642793378614,-0.018354621916905067,-0.021182096218374524,-0.0036325140459325667,-0.011852288600891603,-0.0028059698101836617,-0.003145605625014092,-0.0025471766133191576,0.0013399694836515597,-0.0036356651346316493
2020-01-21,-0.003512922885904546,0.006596771527571432,-0.010877322880695761,-0.005545672355456555,0.003064203576606417,0.0009795827187515371,-0.0003498386547222676,-0.020701385762169178,-0.011169207885020183,-0.013124119904664444,-0.010878618360356529,-0.0010551018215694263,-0.005875991223457944,-0.004043459327667365,-0.009367583666568313,-0.0053548721367837615
2020-01-22,-0.010575811137719104,-0.0011563896589734668,0.011583328191717701,-0.0025890850434202584,-0.0065171070115389584,-0.012720147121254688,-0.01820101643100369,0.009546773468470215,-0.003529852055842886,-0.006280148204689251,0.0028200327478864473,-0.012324013335512585,-0.027254928213450325,-0.006623924186284547,-0.006547181216362885,-0.0057906567078451765
2020-01-23,-0.011084667995969189,-0.007719014675685143,-0.015799086058972955,-0.0024960210000678495,-0.010045272384962112,0.004459598970802059,-0.00748651796560329,-0.03174600339759415,-0.027157771651027174,-0.0074349904426082025,-0.009842495022646669,0.013190757833310585,0.003825826984070968,-0.004947484293375215,-0.010041744979393696,-0.006519725824006839
2020-01-24,0.006805264295436153,0.015947007402487667,0.023563868102791874,-0.0009008505848723258,0.006833716007713431,0.010360223824106507,-0.0014367335333680398,-0.00017449039030159597,0.01055940374270059,0.01310871188114704,0.009656189588644448,0.03448261994135682,-0.0011209101608982142,0.018374578491142213,0.0013736448305790017,0.008786264456601245
2020-01-27,-0.019880587049702192,-0.02297086749950661,-0.04388493616059963,-0.02083750519545502,-0.018099445600587627,-0.026757672063657645,-0.022302299214188248,-0.036106751164763695,-0.03675244281769563,-0.046210682922851465,-0.043037867318767686,-0.023469385771609952,-0.02704528749470636,-0.027595072399152154,-0.026907307406809022,-0.026765071953536834
2020-01-28,0.010953365605944843,0.014106592855628541,0.010082890991494509,0.011254392649622913,0.0123587963737386,0.014950867123605605,0.015452555644131394,0.016648365193123738,0.027431508294900597,0.013953406207081409,0.009112280502306502,0.006617989142052361,0.011188068550600727,0.005894046937878095,0.00791583279938246,0.010711170092938094
2020-01-29,-0.0020064072608115824,0.012751054674235762,0.01728247164743557,0.001720088188370994,0.0026895999409359828,0.008897720947411702,0.004710249935041766,0.011036074436977517,-0.010679579217129809,0.002675860763931892,0.004951809267181639,0.038408383870054186,0.011406438595067625,0.01670996197678587,-0.00634748143766628,0.004905703069335576
2020-01-30,-0.012464892315371845,-0.001144556155945553,-0.015084937916481467,-0.012423172072537403,0.00020634581729206403,-0.008819249724398404,-0.012982386192933126,-0.01197176000097322,-0.021344442364853777,-0.010293497013282749,-0.018260714311113424,-0.016327877447872452,-0.009134947675595417,-0.019637130885969856,-0.027284421755819688,-0.01395829566610618
2020-01-31,-0.00407152027836466,-0.0011458676658367972,-0.009367963856232064,-0.017283703143863183,-0.006395621081326519,-0.009392017759121574,-0.018998891019435193,-0.011047808609015997,-0.009024798095883302,-0.029661041656107612,-0.0011812527665505668,-0.011178971088537826,-0.010357516890427854,-0.014587433479529954,-0.01725308583531937,-0.01114317753651961
2020-02-03,0.008994078441378228,0.008795274378353257,0.003302185141814462,0.006140036963327988,-0.0004152623556356039,0.002993995109658476,0.01154553900704891,-0.0016214615806157129,0.0036679417532177183,0.012306457373820745,0.00325154730727939,0.00650916258853762,0.007475623905412121,0.01414057756382614,-0.00872121029197559,0.00450712885901261
2020-02-04,0.018233496175450226,0.008339819388999858,0.032316090810677434,0.019652601126514346,0.013709905514087906,0.016915454806983643,0.0033137898591095727,0.026890396366089142,0.034908730295380774,0.02549027166970541,0.01944643455716699,0.009530238794666968,0.01095890471252492,0.02440080178782522,0.023765929878024172,0.01758077451783091
2020-02-05,0.038201368427893456,0.01466161852384884,-0.008115938116393662,0.006492196215263313,0.012705072352722224,0.01810183063737414,0.011743163919076816,0.008084351511140397,0.010715992753723036,0.006118482335480735,0.011849563042814149,-0.005394455726231651,0.015469745675287028,0.016376091258744063,0.014174309209636249,0.008483517293567333
2020-02-06,0.02069751268460074,0.0022229577064707406,0.0008766191238451793,0.0161258530788726,0.00141636216069152,-0.005285997288454136,-0.004352473108675148,-0.002789336416602173,0.007349463945493406,0.017863853505198257,-0.010282701204773925,0.0006780314787413477,0.04136553524104536,0.004185009266527873,0.010234241020891544,0.00881816992993767
2020-02-07,0.009388057592422339,-0.002587800284866826,-0.0016057780329639115,0.028168888937419867,0.002626774492106021,0.0014492209720891047,-0.0018216961323003211,-0.011014068282526823,-0.00980740184065576,0.010829128165273927,0.003463240005392665,0.017953831315100643,-0.000747560470262143,-0.0037508382442317245,-0.013943652702245735,-0.0013961451191971674
2020-02-10,-0.003348254482373303,-0.00185312596540943,-0.0011697002937109957,-0.0036657729650936277,0.004030653723332778,0.007236080364012798,0.004379602330318422,-0.00565639214128999,-0.0009664155162368848,0.00036923975384262064,0.0008625665076844591,-0.010981699948979573,-0.0011753812881895032,-0.002300733372921915,-0.015134381036057909,-0.0023351014760147892
2020-02-11,0.007092109436439786,0.02413666934535219,0.01010094369781811,0.021107544401253175,0.01003618193425071,0.005746909977448311,0.005450569432552621,0.0003553044433863839,-0.0029017256479428877,0.008124268887667485,0.0005747961356927789,0.006392870255916616,0.004921352411815461,0.006918207689376121,0.009309964363809264,0.006498003424000309
2020-02-12,0.003706528865931258,0.006526435329715863,-0.0101450431672937,0.0161200128297736,0.004173089369523764,0.0061906088294581,0.004336866659383487,0.06273316208257618,0.029950351648281748,-0.006959922804007812,0.01866726870004376,-0.014710627827537959,-0.010646354666406732,0.005829808453145624,0.011002589960520393,0.00825304665718507
2020-02-13,0.00812400203807262,0.008645564066921407,-0.02781831610511909,-0.00018663385348771655,0.00019799842933254652,-0.006152520978763509,0.003958233227453256,-0.0026755830759583876,-0.007416934470037773,0.001475700457656659,0.0022555729225306465,-0.0145912236975142,-0.005918427782453994,0.00786559628934258,-0.001978767852011787,-0.001898502273987579
2020-02-14,-0.011721616842222837,-0.008571458969255707,-0.022138668367272962,0.002053355614033414,0.007518857387335709,0.007619217875954654,-0.0010753397022352784,-0.028504158563329995,-0.015656616778579657,-0.012154827872977503,-0.00843868177301943,-0.0013773247822141954,-0.0015153624129603527,-0.0039021057561153816,-0.0031944048891856536,-0.0039043971628249796
2020-02-17,0.010748798500955115,0.007204673983621124,0.008624669410619568,0.009314409552731107,0.0015711209980313612,-0.00047257201433237306,0.007176363524040497,0.0010354312564793133,-0.0013253758340266986,-0.002609949762095054,0.006240849553424299,-0.0010344730564600946,0.0007588833609233347,0.012164969782315183,-0.0009943351250349952,0.002735070046900212
2020-02-18,-0.020902136056362153,-0.0003578122753731261,-0.005497020352117743,-0.009413118623323058,-0.002549001268478235,0.0037826349633769407,-0.0021375933524869772,-0.01775869567397681,-0.013392830678698342,0.002990685006466931,-0.013250375966743944,-0.010355442991362929,0.015166366716319102,-0.01201876190689688,-0.011281764814286444,-0.004786495150122416
2020-02-19,-0.0011235039871779762,0.003935789527520939,0.01182256814147764,0.0014905672652165691,-0.002752085301308438,0.0056520751239024225,0.018207827389772113,0.03036692720603562,0.024947954961050955,0.01490865140351394,0.018285784703434338,0.018137290729531408,0.003094480080750195,0.004123744309450839,0.007942494320422044,0.008984980853920188
2020-02-20,-0.01349847461933873,-0.012829879754988949,-0.00015174500126402535,-0.009116337087705983,-0.0346934832314868,-0.014520168977609438,-0.008415223644026915,-0.03492327752042457,-0.022073722283074804,-0.024237932331417245,-0.01823795292450292,-0.0027408202534641157,-0.0053190600283370415,0.056468155039041124,-0.006659102968478714,-0.008008264740144821
2020-02-21,-0.0011401580628106478,0.005415247923342026,-0.0071331605765091455,-0.000750818300755296,-0.014498735605189883,0.002376792177238851,0.004596809897997378,-0.008649625597151434,-0.012932956790317585,0.0011290028139303576,-0.007430849586606003,-0.012022994593382519,-0.0018182399247838044,-0.01214769736639898,-0.010167545920383714,-0.0053741304279538715
2020-02-24,-0.033485552849201405,-0.0394972089821547,-0.04937326151382815,-0.03795566377085313,-0.032532097329542875,-0.045993448767415956,-0.05878200222776375,-0.04718678496822215,-0.04660088576765253,-0.03759390503233573,-0.03484032782935387,-0.04728803620190836,-0.018857715383257645,-0.03020165493728244,-0.04808671159194888,-0.03944629090263907
2020-02-25,-0.036220541685208496,-0.019439359595130323,-0.0067534946376209826,-0.048828196228514975,-0.022917150509278894,-0.02326034563988233,-0.019446444419464748,-0.019809234646471108,-0.014521100114649466,-0.012890700484111672,-0.009248013119923959,-0.030656935067776225,-0.012340345575150624,-0.02028816411250245,-0.024309398707956786,-0.019370244694079664
2020-02-26,-0.011437856426422144,0.003812540972590872,-0.024121732203503665,-0.009958941749410366,-0.010960161939451596,-0.006513496248145567,-0.006483658840191198,0.010486066972740682,0.013682539269331384,0.005144336921155901,0.002709837157995665,-0.00376506460659376,0.005086338688787606,0.005384189635587511,-0.0023091298172357444,0.0008573773092039882
2020-02-27,-0.06157020044946826,-0.029244360343406273,-0.04611802739618687,-0.058695622975517,-0.03124991490931972,-0.021307037578021326,-0.03147801698188102,-0.034528174548217994,-0.03997409563580989,-0.029133720536924534,-0.037537272750980843,-0.020030305624610834,-0.027062745677314592,-0.03460358082056014,-0.033256152062823174,-0.03323916818803163
2020-02-28,-0.04799654070970927,-0.03834107667948261,-0.06000011425466523,-0.03525374819960736,-0.04118053645238773,-0.04772869400468549,-0.024177518339619675,-0.01153021719695424,0.0027039396285746253,-0.02270893930043516,-0.017160758084743155,-0.04280752604148175,-0.05099499220553194,-0.03456365987281451,-0.032762184718230336,-0.03379070383809346
2020-03-02,-0.03145230729773585,0.01749390781831006,-0.004440254388211717,-0.007536770868459941,-0.010975881063438164,-0.0017587516428160255,-0.011372833085651735,-0.002372546791914565,0.014156630988422458,0.026971036551276528,0.00761902595025421,-0.006446396349954364,0.01977819998201502,0.019226572975964418,0.018759924724688348,0.004448316846250577
2020-03-03,-0.023400115890321205,0.014394252588904033,0.041813769872310225,-0.014843079435868267,0.013751617387245618,0.027526896264466583,0.048890599831322046,0.014665068957284921,0.003323443708277418,0.015757528427028822,0.015000978983636948,0.031224705171819078,0.00584181905451997,0.026019006110133525,0.005626679943722346,0.011183965209713875
2020-03-04,-0.009779953951987719,0.015372531994748417,-0.010346127361554047,-0.013080977413193917,0.006901395908701424,0.020360420210022934,0.007442293342746709,0.0031249285610606137,0.02080313350787888,0.03221964817741174,0.01586774931509427,-0.001573034521487604,0.040539124324370235,0.015426826287085582,0.015894995161077174,0.013298341398970015
2020-03-05,-0.045926060702390914,-0.010093143135514238,-0.02919962571980894,-0.04106501837771326,-0.02339885626661231,-0.02226435678352423,-0.02838250992574398,-0.023559069278964007,-0.027648127040803328,-0.007707112297528629,-0.009800783332700402,-0.03899173929579414,-0.0012279728602072604,0.0031218410666140617,-0.022405770581576556,-0.018992154730637978
2020-03-06,-0.037473998428885325,-0.03294125148929061,-0.07630899098116517,-0.04936451954752763,-0.03194573727940375,-0.05993550420468152,-0.03881560542987772,-0.03589236178968669,-0.03791192633943197,-0.014757287900282523,-0.019486456600352642,-0.05614755834172658,-0.04929027328623625,-0.0634856344976995,-0.048655568763095514,-0.04140758992208504
2020-03-09,-0.16863842376128257,-0.07583127361047248,-0.09557797487312869,-0.12280925940054266,-0.09989989798835819,-0.07769634105361933,-0.052872593439713955,-0.054705282858150794,-0.062023139751255285,-0.06661414886076988,-0.04479515504862441,-0.06643508530070652,-0.06031037879671275,-0.09016370627851067,-0.16608337417483754,-0.0839055242060801
2020-03-10,-0.0028460643132484087,-0.01623521449276999,-0.004111428006669415,0.02501110541575291,-0.015220522546967374,-0.061447240681209214,-0.057582419457973155,-0.015534353977257886,-0.009467688792753393,-0.01013502905632091,-0.016182144373982466,-0.017209191023452752,-0.01951710862116529,-0.015096159638006146,0.01726924272908459,-0.015144786243232566
2020-03-11,0.024390106272067724,0.007136603069948899,-0.043740309052493265,0.02974307468864157,-0.0029332520198308565,0.014255502017242128,0.014925430040526821,-0.02544730825255781,-0.013888538493106894,-0.020051390567675687,-0.0020141718558890354,-0.02602944701962351,0.016077628189619775,0.015821848973152752,-0.017452124816438874,-0.0056851587816352245
2020-03-12,-0.1648935243939148,-0.11160334560651852,-0.16732792007009123,-0.13067860792437536,-0.15218380668863252,-0.17074443597444722,-0.07169127947910348,-0.12314698840165061,-0.08677878222860336,-0.07270347819808809,-0.05819043988356842,-0.1685130277351795,-0.07773454780223665,-0.1401798608029935,-0.14807034354993998,-0.12276774366560927
2020-03-13,0.040642959231288245,0.05034899437108509,0.04161999887426271,0.023548275178343347,0.022954791358234194,0.05743886859731595,-0.008910804360825919,0.05331589762407285,0.044444384917392776,0.014084633531745272,0.022857171120686193,-0.014960312243929907,-0.0004083901167096782,0.018397706677206305,-0.013456992160916115,0.018322227882652697
2020-03-16,-0.1142523683132759,-0.058187001236531866,-0.07170716742748473,-0.13520336162209323,-0.123026835816886,-0.12377553513176498,-0.04195816866410562,-0.06765443619272038,-0.0549380019389355,-0.038888940655963156,-0.04294680533795392,-0.11556718918813036,0.043454494579644454,-0.021400643036792344,-0.06493777528567168,-0.057522875661235484
2020-03-17,0.0730502793089749,0.06581336481411615,-0.08637689047484864,0.06414002053017165,0.014430209651952186,0.08536592183636849,0.010427624966348192,0.03561984017376374,0.04586697435370901,0.0722544181638527,0.018971279699796506,-0.07566402523912452,0.02415150757458595,0.042317445254863584,0.03349076662565942,0.02842231260134631
2020-03-18,-0.0429316340785052,-0.05626476912409306,-0.22168465587582342,-0.09589038311021658,-0.06892497580935597,-0.11048697624111226,0.03302377398893053,-0.08553883591295208,-0.07485970751351889,0.008086130505099431,-0.060150535905934,-0.22873729503489582,-0.02995546891870604,-0.07166223007556627,-0.13339950648789423,-0.05935696347676389
2020-03-19,-0.0035244117691684007,0.05210418743872025,0.09507787918055532,0.02973489149727615,-0.016065567598418373,0.09894729880938025,0.04395593365123451,0.06347863532838405,0.024309874706258894,0.014260322887766685,0.06666657669074327,0.04441086546075579,-0.0028909172872254585,-0.012621055447278207,0.03234682326149407,0.0268080423541881
2020-03-20,0.09774916154389612,0.0009524090046981737,0.18704643969940116,0.00938002485379541,0.09812720407680331,0.11398455992612622,0.05550241448939741,0.10360242060534786,0.054415993486724545,-0.0026363588327521503,0.08250024759356878,0.19279288362597558,-0.026752728680003113,0.03626641015053789,0.11111113902103376,0.05013618177360257
2020-03-23,-0.041007733611398534,-0.005708918291519094,-0.13766065483911172,-0.07343277981454799,-0.019825128050992902,-0.06477479537758579,-0.10389845596325875,-0.032761656410720374,0.001286218932921912,-0.028193686819502295,-0.0046187862305404614,-0.13836855818168325,-0.024373762966822587,-0.02811233924214529,0.060000092688850426,-0.033217246742847095
2020-03-24,0.07697023369369216,0.04114845029507763,0.01781817373585004,0.09262538983178192,0.17563951116684318,0.05884150098116425,0.10329831250269761,0.10444645924629059,0.08911361331635415,0.08023564966528585,0.06264481667203459,0.20932665789725968,0.03733522664409472,0.1201297246063131,0.1500000213273911,0.08389476863177436
2020-03-25,0.054736193914409315,-0.004595628168531984,0.07198996434427607,0.07991360439402673,0.040354253309310195,0.08046288851817018,0.027510333446164825,0.05297206407129451,0.07179707759267773,0.06504413258272446,0.023393681645533126,0.188460667055514,0.02756200566225009,0.03689059895821134,0.07793278978777773,0.04468842969024234
2020-03-26,0.0024199968818654494,0.014773733598111738,0.2046325454561957,0.03266650932670978,-0.005593310046548394,0.016072968466652737,-0.02141905270843658,0.04289347394782572,0.0005503646107687388,0.0031520551013888287,0.02316372334677763,0.12124885692335319,0.011718830649718681,0.039135933653487553,0.004565966900998086,0.025106666593223803
2020-03-27,-0.06035405405888572,-0.02729750031506417,-0.05699264547199334,-0.035668136410225704,-0.052946999766900094,-0.055628864205951034,-0.06475145408411676,-0.02609942200505244,-0.06062690399361581,-0.05734487402257771,-0.039320901212958725,-0.053524704074899176,-0.00900887042414733,-0.028124224871314718,-0.022727352521400013,-0.042277200015647054
2020-03-30,-0.04396227422094123,0.05332088089276721,-0.10620509119547727,-0.05439326349194262,-0.009296371421044003,0.01898400694168778,-0.03052179283492429,0.0041712288218214155,0.024439979918498,0.026249915877427643,-0.008062108032327542,-0.02413788667635619,0.04558434374205467,-0.003271077046053006,0.06335141137155187,0.0062092593099616344
2020-03-31,-0.001194533404568876,0.035968075247789555,-0.026095508763640196,-0.026194659497985162,0.028802244832090373,0.032876591863709725,-0.011466388917842463,-0.011630383633159158,-0.03299971338624674,-0.030044585385896716,-0.01719289357579845,-0.05606603511902031,-0.0045957399835184765,-0.008078853618973314,0.054215184645470815,0.004021996639303138
2020-04-01,-0.05171882969584707,-0.02271757714173428,-0.12032350856363505,-0.05961462691828556,-0.06675946050555259,-0.11061008846096798,-0.045787443278393236,-0.043916859694511645,-0.04077430503597557,-0.023440733853071882,-0.05852425253015203,-0.16446220960463587,-0.014973676704185257,-0.06413844002563118,-0.005368832164686421,-0.04296513238435795
2020-04-02,-0.013871423054959808,-0.006140440656349777,-0.03697316240598891,0.006764589248541952,-0.006787148638056739,-0.029227647806184143,0.0272978684921239,0.001318835160404097,0.0021561146856898805,0.020145648373398384,0.01114872860078342,0.02449234520123289,0.006840500775868508,0.0008159538117120668,0.030681750310422418,0.0032609800720204696
2020-04-03,-0.03804348069864438,0.016769767456510154,-0.0152178575561287,-0.05029780065745104,-0.04578377614314133,-0.019354748162467628,0.01473935058012299,-0.006365264947508331,-0.0009218837706567173,-0.007142870122505363,0.010357447120804997,-0.08163271091306756,0.023653781841786792,0.012228269027569683,-0.07579916237978568,-0.015726252659775675
2020-04-06,0.03755393662304729,0.011284604607850968,0.08130483914020181,0.03679016342868846,0.05743354027787051,0.10181712896964723,0.07661624434960235,0.034680653489551405,0.0452238218494152,-0.003808695717058219,0.0,0.06920640936084221,0.04264997557635475,0.09073807446587145,0.008499694659788615,0.046108163759405185
2020-04-07,0.07303011761353795,0.03047202458197229,0.06557083790004148,0.04308816735192611,0.04104007166296708,0.022462354019283204,0.027553534269431967,0.018360360546152643,0.013980950788645918,0.01954125010325547,0.020502966287357705,0.06888353348159937,-0.009784239269630124,0.008860583211362627,0.013307749635346422,0.021198093000760032
2020-04-08,0.002388144466824782,-0.01582660346192355,0.048562314665843376,0.007663633323767183,-0.004163369851103771,0.03114550645801817,-0.019879897844433114,-0.003458950388895432,-0.0037737415651752926,0.010000033960914978,0.030459990122821745,0.04138902286100121,-0.023809581185326723,0.002927376210121624,-0.011235687460072752,0.0010093979070753267
2020-04-09,0.03841551712629654,0.002539219845626217,0.01989633010576597,0.053793414804077955,0.014502254740240916,0.03155372981396809,0.006603673398762222,-0.003471252917309098,0.012237849833022674,0.009901023390759489,0.00911942239168062,0.061616332700652254,0.0015852851309166027,-0.02383828475218175,-0.007526721318127816,0.01442802265629406
2020-04-14,-0.026957123283247952,0.05276476870533853,-0.01639350408227236,-0.020946971039109807,-0.0023180853739543927,0.0070586453538927785,0.010309293982187162,0.02121599712782607,0.013241249549450052,0.023284289327134333,0.04830170030198966,0.002010144353672194,0.006331456011890335,0.025417345341711695,-0.028699126500750904,0.0037853618878120887
2020-04-15,-0.08134393317550737,-0.03368074746087746,-0.08666656733660172,-0.07155702650809692,-0.03691757968370002,-0.08411209034187739,-0.02504629770421063,-0.01808800312442127,-0.028409227248483826,-0.018363312897188733,0.0041616717765258215,-0.07221674008179291,0.0019359910058056595,-0.03742402843894299,-0.06047159325325424,-0.037620097554573295
2020-04-16,-0.006095708291864788,-0.005394263390032905,-0.029197142875786675,-0.035631358329145324,-0.01407312890164536,0.007369554865435557,0.013796429684567624,0.004736894254858681,0.002339066894144759,-0.005693345513049786,-0.010361060109880471,0.01405401486050617,0.024393145400662508,0.0035343685705566674,-0.021834669362073345,-0.0008177049553189653
2020-04-17,0.053905850533124466,0.007926635554711403,0.06766922464585656,0.022891531666645815,0.01441007283643092,0.0756894082556705,0.04270294582053813,0.05479306034102893,0.044340916120952256,0.012678990641669552,0.02422964806386818,0.0727612319190094,0.020511597982951546,0.04251569757803497,0.033483372873125195,0.03421704121884872
2020-04-20,-0.002143919571860664,0.006208534738022076,-0.0207746387625668,0.008834101572886999,-0.0009381125772676135,-0.008631803279796069,-0.0076508348556596495,0.010925731804406924,0.006843639760563791,0.032714062578727665,0.014602675500092532,0.004968930258680171,0.02113906810482824,0.033542546250106,-0.004835487482380718,0.006510330181163981
2020-04-21,-0.03990179398031635,-0.047717032300273354,-0.06580363822957913,-0.03989113192262961,-0.015291692979948923,-0.07651735986801322,-0.039909277682320665,-0.039103745351563135,-0.028991820505023802,-0.03871727722636065,-0.03684499438504696,-0.08627943695788742,-0.0035068348441186226,-0.05136596920327974,-0.03790101754307673,-0.03772714950833289
2020-04-22,0.03516614089063297,0.01468690071293377,0.030215455892607768,0.03506282398281679,0.0035417079565776,0.026857080143245504,-0.010864449987973646,-0.04918215271130477,0.00985755171474545,0.009357220936781818,0.00508068522400662,0.014610511454876018,0.0007945255754402414,0.015998186381697144,0.04764305588633633,0.012470531969801302
2020-04-23,0.043545320710935975,0.0012770006372673226,0.013450396420063182,0.06246325324248536,0.0017646495824656938,-0.0236504430182245,0.0133715792842386,-0.016991097727549365,-0.01358070614683049,-0.009270475053517191,0.042224109094503026,0.034666622359044386,0.008280407012952518,0.007509576018727149,0.041941358805358764,0.00888530691507139
2020-04-24,-0.03196201132211074,-0.01955769747683922,-0.035207359779507175,-0.030593455530916636,-0.013550204644569352,-0.0034196086600095654,-0.010367512100460052,-0.012471311455810041,-0.022371878342276275,-0.01017084818830738,-0.03794579416425936,-0.01829899524960321,0.023062247954055648,-0.036066390409769444,-0.017273472485988872,-0.012958925136205335
2020-04-27,0.04524620682037739,0.02081524904376786,-0.02426441527593237,0.05665412904756839,0.04203299369149205,0.054332154556711254,0.030476223995806295,0.02991036240974765,0.02963188135597572,0.011919332411824968,0.016607385957105203,0.014964646937189574,0.02705084426701454,0.03517091579986764,0.01224116122588037,0.025479579426284094
2020-04-28,0.061421282613388195,0.016142683726662277,0.03544161780247079,0.06513128235890031,0.05325603260600764,0.018172078082991927,0.0027726683462274693,0.004517620212897588,0.017238772188028495,0.03330621144412205,-0.008424442477056315,0.06440760298770787,-0.012955038904333804,0.026747133706228388,0.016899104080633,0.014323319141298807
2020-04-29,0.06723622501682058,0.004598797829586054,0.1041981354096504,0.03716212305034139,0.03817262699347701,0.009855871631494706,0.026267282733452912,0.020344809596400948,0.007843036339543197,0.007075626987251393,0.006501490872509841,0.06075322120206783,-0.016162254489062056,0.013142313890767143,0.03125496353711288,0.022171658512244452
2020-04-30,-0.05990174732109166,-0.03370782163992525,-0.008734368592134834,-0.06596092901498818,-0.023749212259555508,-0.014771793447383774,0.011674774903329022,-0.034106361329820256,-0.02042793013342059,0.035518994412900184,-0.019671164131466967,-0.03528050218125023,-0.01664828464843937,-0.03335650293791659,-0.028681211009003227,-0.02117905388560193
2020-05-04,-0.05218367333569429,-0.027562452229415668,-0.04975809880154991,-0.054577241138287436,-0.04803651010252996,-0.059169990635169145,-0.05015535362460921,-0.020100070585967855,-0.03943815113938287,-0.05691665341115393,-0.032345178097835214,-0.07385424350539838,0.02786703202940055,-0.0349867984629717,-0.07184198182919033,-0.042419630866659674
2020-05-05,0.038249923692255994,0.03321520071916684,0.026181806305739075,0.04057539655879605,0.02737053113769483,0.03215728469349832,0.030841085424000436,0.001884888432742482,0.01166740519810805,-0.007993521414938587,0.0303311058223521,0.02564115871168693,0.025786067900385623,0.04321061371000656,0.07937072898105235,0.023959431736502612
