Date,ACA.PA,AI.PA,AIR.PA,BNP.PA,CS.PA,DG.PA,EL.PA,KER.PA,MC.PA,OR.PA,RMS.PA,SAF.PA,SAN.PA,SU.PA,TTE.PA,^FCHI
2021-12-23,8.994901657104492,116.574951171875,102.6059341430664,44.48685073852539,20.42430305480957,75.26856231689453,169.70616149902344,609.1640014648438,668.8862915039062,397.4448547363281,1465.5960693359375,103.24571228027344,75.13128662109375,158.3356170654297,34.805274963378906,7106.14990234375
2021-12-24,9.031055450439453,115.79008483886719,102.45914459228516,44.301483154296875,20.432191848754883,74.8352279663086,168.50320434570312,607.6603393554688,664.6246948242188,397.1627502441406,1463.2059326171875,102.91775512695312,74.87562561035156,158.07603454589844,34.539146423339844,7086.580078125
2021-12-27,9.041177749633789,117.2674789428711,103.06465148925781,44.76860046386719,20.60972785949707,76.06857299804688,169.5238800048828,618.2744140625,672.869873046875,393.21319580078125,1470.3763427734375,102.89846801757812,75.48069763183594,159.94883728027344,34.67799377441406,7140.39013671875
2021-12-28,9.07443904876709,118.0984878540039,104.05548858642578,45.09483337402344,20.759645462036133,76.16858673095703,171.10960388183594,619.6896362304688,677.0389404296875,395.9872741699219,1477.068359375,103.09137725830078,75.74488830566406,160.56072998046875,34.9094123840332,7181.10986328125
2021-12-29,9.087453842163086,117.52909851074219,102.86282348632812,45.013275146484375,20.71624755859375,76.41859436035156,170.59922790527344,622.2547607421875,674.352294921875,393.8714904785156,1478.0245361328125,102.20398712158203,75.67670440673828,160.43093872070312,34.523712158203125,7161.52001953125
2021-12-30,9.113484382629395,118.25238800048828,103.3765869140625,44.98361587524414,20.739919662475586,76.65192413330078,171.00022888183594,626.0582275390625,676.2978515625,394.7647705078125,1469.8983154296875,103.28429412841797,75.95793914794922,160.2455291748047,34.635562896728516,7173.22998046875
2021-12-31,9.07443904876709,117.97538757324219,103.08300018310547,45.057762145996094,20.661014556884766,77.42694854736328,170.63571166992188,625.2621459960938,673.5184326171875,392.0848083496094,1468.4642333984375,103.84373474121094,75.48922729492188,159.89321899414062,34.42728805541992,7153.02978515625
2022-01-03,9.21037483215332,118.88336181640625,106.5509033203125,45.376583099365234,20.909561157226562,77.23527526855469,170.58103942871094,626.2350463867188,677.2241821289062,400.5950622558594,1474.6785888671875,106.1779556274414,76.12838745117188,162.37791442871094,35.225929260253906,7217.22021484375
2022-01-04,9.428738594055176,121.1763916015625,109.06468200683594,46.89655303955078,21.308027267456055,78.94365692138672,173.60659790039062,636.4070434570312,689.2678833007812,405.6730041503906,1490.452880859375,106.89171600341797,75.0545883178711,164.56594848632812,35.52345657348633,7317.41015625
2022-01-05,9.522738456726074,123.14624786376953,110.45918273925781,46.95587158203125,21.343534469604492,78.71865844726562,174.9553680419922,655.2470703125,702.2379760742188,402.66387939453125,1509.095703125,107.74052429199219,75.22503662109375,164.86264038085938,35.950172424316406,7376.3701171875
2022-01-06,9.63264274597168,120.80703735351562,108.8445053100586,47.59351348876953,21.552631378173828,78.55198669433594,166.53475952148438,635.1686401367188,673.611083984375,388.3703308105469,1438.3492431640625,107.77909851074219,75.11424255371094,159.50379943847656,35.9658317565918,7249.66015625
2022-01-07,9.729534149169922,120.37614440917969,107.98210144042969,47.8233642578125,21.674928665161133,78.3769760131836,161.44956970214844,634.5494995117188,663.142333984375,385.1260681152344,1383.37744140625,108.18421936035156,75.50626373291016,157.05618286132812,36.37689208984375,7219.47998046875
2022-01-10,9.781594276428223,120.09912872314453,108.18394470214844,47.45263671875,21.623641967773438,78.63532257080078,158.8978729248047,613.9403076171875,651.0060424804688,371.1146545410156,1313.587158203125,108.64720916748047,75.71932220458984,148.99014282226562,36.59613037109375,7115.77001953125
2022-01-11,9.76279354095459,120.60698699951172,108.64265441894531,47.71956253051758,21.970821380615234,79.16866302490234,159.7727508544922,628.2694091796875,657.76904296875,372.7132568359375,1315.4991455078125,106.9495849609375,76.69937133789062,152.04966735839844,37.269474029541016,7183.3798828125
2022-01-12,9.972482681274414,121.73041534423828,108.88118743896484,48.43876647949219,22.030000686645508,79.33531951904297,159.26242065429688,632.5150756835938,656.564697265625,376.1925964355469,1312.153076171875,105.98503875732422,76.66527557373047,156.1846923828125,38.412628173828125,7237.18994140625
2022-01-13,10.049127578735352,120.4838638305664,107.61514282226562,49.64731979370117,22.262765884399414,81.22705841064453,157.95013427734375,609.6713256835938,639.2404174804688,365.613525390625,1270.5657958984375,108.37712860107422,75.77896881103516,155.44297790527344,38.21296691894531,7201.14013671875
2022-01-14,9.962359428405762,119.06803894042969,107.65182495117188,49.15796661376953,22.321943283081055,82.06039428710938,155.48956298828125,591.53857421875,625.71435546875,356.77410888671875,1241.40673828125,108.8015365600586,77.22772979736328,151.10398864746094,38.78453826904297,7143.0
2022-01-17,9.926206588745117,119.49894714355469,107.11972045898438,48.97261047363281,22.519203186035156,81.61038208007812,158.56982421875,605.58251953125,635.9052734375,362.2752685546875,1285.8624267578125,108.57003784179688,78.5742416381836,151.43777465820312,38.8941535949707,7201.64013671875
2022-01-18,9.88282299041748,118.17544555664062,106.31237030029297,48.94294738769531,22.566547393798828,81.78539276123047,156.85653686523438,593.4940185546875,623.490966796875,353.5768737792969,1277.73583984375,108.0877685546875,78.45491790771484,148.22988891601562,39.477455139160156,7133.830078125
